Time, Pressure, T_Int F, T_Ext F, Altitude f, Vin, AD0, AD1, AD2
2238, 1007.36, 58.37, 45.5, 161, 8.094, 3.009, 3.183, 3.180
2239, 1007.37, 58.38, 45.3, 160, 8.094, 2.968, 3.103, 3.148
2240, 1007.37, 58.37, 45.3, 160, 8.094, 2.980, 3.187, 3.142
2241, 1007.35, 58.37, 45.3, 161, 8.094, 3.019, 3.200, 3.190
2242, 1007.36, 58.38, 45.3, 161, 8.094, 2.974, 3.103, 3.154
2243, 1007.37, 58.38, 45.3, 160, 8.094, 2.980, 3.183, 3.142
2244, 1007.35, 58.38, 45.3, 161, 8.094, 3.006, 3.200, 3.196
2245, 1007.36, 58.38, 45.3, 161, 8.094, 2.974, 3.096, 3.148
2246, 1007.37, 58.38, 45.1, 160, 8.094, 3.006, 3.193, 3.196
2247, 1007.35, 58.38, 45.3, 161, 8.094, 2.948, 3.167, 3.129
2248, 1007.36, 58.38, 45.1, 161, 8.094, 2.935, 3.093, 3.093
2249, 1007.35, 58.38, 45.3, 161, 8.094, 3.000, 3.196, 3.196
2250, 1007.35, 58.38, 45.1, 161, 8.094, 2.961, 3.096, 3.154
2251, 1007.35, 58.38, 45.1, 161, 8.094, 3.006, 3.200, 3.196
2252, 1007.35, 58.40, 45.1, 161, 8.094, 2.974, 3.103, 3.158
2253, 1007.35, 58.38, 45.3, 161, 8.094, 2.942, 3.096, 3.096
2254, 1007.35, 58.38, 45.3, 161, 8.094, 3.006, 3.196, 3.183
2255, 1007.36, 58.40, 45.3, 161, 8.094, 2.961, 3.096, 3.142
2256, 1007.35, 58.40, 45.3, 161, 8.094, 2.935, 3.084, 3.096
2257, 1007.35, 58.40, 45.3, 161, 8.094, 2.968, 3.171, 3.142
2258, 1007.34, 58.40, 45.3, 161, 8.094, 2.935, 3.090, 3.096
2259, 1007.35, 58.40, 45.3, 161, 8.094, 3.003, 3.200, 3.187
2260, 1007.35, 58.40, 45.1, 161, 8.094, 2.961, 3.093, 3.142
2261, 1007.33, 58.38, 45.1, 162, 8.094, 2.968, 3.093, 3.109
2262, 1007.36, 58.40, 45.3, 161, 8.094, 2.974, 3.174, 3.142
2263, 1007.35, 58.40, 45.3, 161, 8.094, 2.935, 3.093, 3.093
2264, 1007.34, 58.40, 45.3, 161, 8.094, 3.006, 3.200, 3.200
2265, 1007.34, 58.40, 45.3, 161, 8.094, 2.961, 3.096, 3.151
2266, 1007.35, 58.40, 45.3, 161, 8.094, 2.935, 3.084, 3.106
2267, 1007.34, 58.40, 45.3, 161, 8.094, 2.968, 3.171, 3.148
2268, 1007.34, 58.42, 45.3, 161, 8.094, 2.929, 3.084, 3.096
2269, 1007.35, 58.42, 45.3, 161, 8.094, 2.993, 3.193, 3.200
2270, 1007.35, 58.40, 45.3, 161, 8.094, 3.000, 3.183, 3.148
2271, 1007.34, 58.42, 45.3, 161, 8.094, 2.942, 3.084, 3.103
2272, 1007.34, 58.42, 45.3, 161, 8.094, 2.968, 3.174, 3.142
2273, 1007.34, 58.42, 45.3, 161, 8.094, 2.935, 3.090, 3.093
2274, 1007.34, 58.42, 45.1, 161, 8.094, 3.006, 3.200, 3.187
2275, 1007.33, 58.42, 45.1, 162, 8.094, 2.955, 3.093, 3.142
2276, 1007.34, 58.42, 45.1, 161, 8.094, 3.006, 3.200, 3.187
2277, 1007.34, 58.42, 45.1, 161, 8.094, 2.974, 3.109, 3.148
2278, 1007.33, 58.42, 45.1, 162, 8.094, 2.993, 3.200, 3.183
2279, 1007.33, 58.42, 45.1, 162, 8.094, 3.000, 3.196, 3.200
2280, 1007.32, 58.44, 45.1, 162, 8.094, 2.968, 3.093, 3.171
2281, 1007.33, 58.42, 45.1, 162, 8.094, 3.006, 3.200, 3.200
2282, 1007.33, 58.44, 45.1, 162, 8.094, 2.980, 3.109, 3.161
2283, 1007.34, 58.44, 45.1, 161, 8.094, 2.980, 3.174, 3.135
2284, 1007.33, 58.44, 45.1, 162, 8.094, 2.955, 3.090, 3.109
2285, 1007.33, 58.44, 45.1, 162, 8.094, 2.980, 3.109, 3.154
2286, 1007.33, 58.44, 45.1, 162, 8.094, 2.968, 3.183, 3.129
2287, 1007.33, 58.42, 45.1, 162, 8.094, 2.977, 3.180, 3.132
2288, 1007.33, 58.44, 45.1, 162, 8.094, 2.948, 3.177, 3.125
2289, 1007.33, 58.44, 45.1, 162, 8.094, 3.006, 3.193, 3.187
2290, 1007.32, 58.44, 45.1, 162, 8.094, 2.980, 3.106, 3.148
2291, 1007.34, 58.44, 45.1, 161, 8.094, 2.974, 3.183, 3.142
2292, 1007.33, 58.44, 45.1, 162, 8.094, 2.942, 3.084, 3.106
2293, 1007.34, 58.44, 45.1, 161, 8.094, 2.955, 3.096, 3.161
2294, 1007.32, 58.44, 45.1, 162, 8.094, 3.006, 3.187, 3.174
2295, 1007.34, 58.44, 45.1, 161, 8.094, 2.935, 3.090, 3.096
2296, 1007.33, 58.44, 45.1, 162, 8.094, 2.993, 3.187, 3.187
2297, 1007.32, 58.46, 45.1, 162, 8.094, 2.961, 3.084, 3.109
2298, 1007.34, 58.44, 45.1, 161, 8.094, 2.955, 3.171, 3.148
2299, 1007.33, 58.46, 45.1, 162, 8.094, 2.935, 3.090, 3.109
2300, 1007.33, 58.46, 45.1, 162, 8.094, 2.993, 3.200, 3.200
2301, 1007.33, 58.46, 45.1, 162, 8.094, 2.964, 3.093, 3.174
2302, 1007.32, 58.46, 45.1, 162, 8.094, 3.006, 3.193, 3.193
2303, 1007.31, 58.46, 45.1, 162, 8.094, 2.980, 3.109, 3.148
2304, 1007.33, 58.46, 45.1, 162, 8.094, 2.993, 3.196, 3.196
2305, 1007.30, 58.40, 45.1, 162, 8.094, 3.006, 3.096, 3.116
2306, 1007.30, 58.44, 45.1, 162, 8.094, 2.929, 3.135, 3.122
2307, 1007.25, 58.46, 45.1, 164, 8.094, 2.942, 3.096, 3.109
2308, 1007.27, 58.44, 45.1, 163, 8.094, 3.006, 3.200, 3.187
2309, 1007.25, 58.44, 45.3, 164, 8.094, 2.987, 3.103, 3.174
2310, 1007.25, 58.42, 45.1, 164, 8.094, 2.977, 3.180, 3.138
2311, 1007.26, 58.44, 45.1, 163, 8.094, 2.942, 3.090, 3.109
2312, 1007.28, 58.42, 45.1, 163, 8.094, 2.948, 3.096, 3.106
2313, 1007.30, 58.44, 45.1, 162, 8.094, 2.990, 3.180, 3.200
2314, 1007.31, 58.42, 45.1, 162, 8.094, 2.974, 3.177, 3.154
2315, 1007.28, 58.42, 45.1, 163, 8.094, 2.948, 3.093, 3.106
2316, 1007.29, 58.42, 45.1, 163, 8.094, 3.006, 3.200, 3.196
2317, 1007.31, 58.44, 45.1, 162, 8.094, 2.968, 3.096, 3.177
2318, 1007.32, 58.44, 45.1, 162, 8.094, 3.000, 3.177, 3.187
2319, 1007.30, 58.44, 45.1, 162, 8.094, 3.006, 3.183, 3.177
2320, 1007.28, 58.44, 45.1, 163, 8.094, 2.984, 3.109, 3.142
2321, 1007.29, 58.44, 45.1, 163, 8.094, 3.000, 3.196, 3.183
2322, 1007.30, 58.44, 45.3, 162, 8.094, 2.968, 3.096, 3.164
2323, 1007.29, 58.44, 45.3, 163, 8.094, 3.003, 3.196, 3.177
2324, 1007.31, 58.44, 45.3, 162, 8.094, 2.987, 3.109, 3.142
2325, 1007.30, 58.46, 45.3, 162, 8.094, 2.977, 3.174, 3.129
2326, 1007.30, 58.46, 45.5, 162, 8.094, 2.948, 3.084, 3.100
2327, 1007.30, 58.44, 45.3, 162, 8.094, 2.961, 3.164, 3.142
2328, 1007.30, 58.44, 45.3, 162, 8.094, 2.993, 3.106, 3.154
2329, 1007.28, 58.44, 45.3, 163, 8.094, 2.974, 3.183, 3.122
2330, 1007.27, 58.42, 45.3, 163, 8.094, 2.987, 3.183, 3.135
2331, 1007.28, 58.44, 45.3, 163, 8.094, 2.955, 3.087, 3.106
2332, 1007.28, 58.44, 45.3, 163, 8.094, 2.968, 3.171, 3.142
2333, 1007.27, 58.44, 45.3, 163, 8.094, 2.935, 3.096, 3.106
2334, 1007.28, 58.46, 45.3, 163, 8.094, 2.987, 3.187, 3.187
2335, 1007.28, 58.46, 45.1, 163, 8.094, 2.961, 3.096, 3.174
2336, 1007.29, 58.46, 45.1, 163, 8.094, 3.013, 3.196, 3.193
2337, 1007.28, 58.46, 45.1, 163, 8.094, 2.935, 3.090, 3.096
2338, 1007.27, 58.46, 45.1, 163, 8.094, 2.929, 3.080, 3.093
2339, 1007.27, 58.47, 45.3, 163, 8.094, 2.993, 3.196, 3.187
2340, 1007.27, 58.46, 45.3, 163, 8.094, 2.968, 3.096, 3.161
2341, 1007.28, 58.46, 45.3, 163, 8.094, 2.935, 3.084, 3.096
2342, 1007.26, 58.46, 45.3, 163, 8.094, 2.993, 3.200, 3.187
2343, 1007.27, 58.46, 45.3, 163, 8.094, 2.968, 3.093, 3.167
2344, 1007.28, 58.47, 45.3, 163, 8.094, 3.006, 3.187, 3.174
2345, 1007.29, 58.47, 45.3, 163, 8.094, 2.980, 3.109, 3.154
2346, 1007.29, 58.47, 45.5, 163, 8.094, 2.993, 3.196, 3.187
2347, 1007.26, 58.47, 45.5, 163, 8.094, 2.955, 3.084, 3.109
2348, 1007.28, 58.47, 45.8, 163, 8.094, 2.964, 3.174, 3.138
2349, 1007.29, 58.47, 46.4, 163, 8.094, 2.977, 3.183, 3.129
2350, 1007.27, 58.47, 46.5, 163, 8.094, 2.948, 3.084, 3.116
2351, 1007.28, 58.47, 46.9, 163, 8.094, 2.961, 3.171, 3.142
2352, 1007.26, 58.47, 47.1, 163, 8.094, 2.977, 3.183, 3.132
2353, 1007.30, 58.49, 47.3, 162, 8.094, 2.948, 3.084, 3.109
2354, 1007.31, 58.49, 47.4, 162, 8.094, 2.968, 3.103, 3.161
2355, 1007.30, 58.47, 47.6, 162, 8.094, 2.948, 3.096, 3.103
2356, 1007.30, 58.49, 47.8, 162, 8.094, 2.955, 3.084, 3.106
2357, 1007.31, 58.49, 47.8, 162, 8.094, 2.955, 3.174, 3.142
2358, 1007.31, 58.49, 47.8, 162, 8.094, 2.942, 3.093, 3.100
2359, 1007.30, 58.49, 48.0, 162, 8.094, 2.955, 3.087, 3.109
2360, 1007.30, 58.49, 48.2, 162, 8.094, 2.955, 3.174, 3.142
2361, 1007.31, 58.49, 48.2, 162, 8.094, 2.974, 3.090, 3.096
2362, 1007.30, 58.49, 48.2, 162, 8.094, 2.948, 3.084, 3.109
2363, 1007.30, 58.49, 48.2, 162, 8.094, 2.955, 3.174, 3.148
2364, 1007.29, 58.49, 48.2, 163, 8.094, 3.026, 3.200, 3.193
2365, 1007.30, 58.49, 48.2, 162, 8.094, 2.990, 3.109, 3.154
2366, 1007.29, 58.49, 48.2, 163, 8.094, 2.968, 3.093, 3.174
2367, 1007.31, 58.49, 48.3, 162, 8.094, 3.006, 3.190, 3.187
2368, 1007.30, 58.49, 48.3, 162, 8.094, 2.993, 3.106, 3.142
2369, 1007.32, 58.47, 48.3, 162, 8.094, 2.964, 3.090, 3.109
2370, 1007.32, 58.49, 48.3, 162, 8.094, 2.955, 3.174, 3.148
2371, 1007.31, 58.49, 48.3, 162, 8.094, 2.997, 3.106, 3.145
2372, 1007.28, 58.49, 48.5, 163, 8.094, 3.000, 3.200, 3.187
2373, 1007.26, 58.51, 48.5, 163, 8.094, 2.968, 3.093, 3.167
2374, 1007.26, 58.51, 48.7, 163, 8.094, 2.935, 3.090, 3.096
2375, 1007.24, 58.51, 48.5, 164, 8.094, 3.003, 3.200, 3.183
2376, 1007.29, 58.51, 48.7, 163, 8.094, 2.968, 3.174, 3.135
2377, 1007.07, 58.51, 48.7, 169, 8.094, 2.932, 3.084, 3.084
2378, 1006.50, 58.51, 48.7, 184, 8.094, 3.000, 3.200, 3.183
2379, 1005.64, 58.53, 48.7, 208, 8.094, 2.968, 3.171, 3.132
2380, 1005.21, 58.51, 48.3, 220, 8.094, 2.974, 3.171, 3.145
2381, 1004.34, 58.49, 48.3, 244, 8.094, 2.993, 3.109, 3.122
2382, 1003.69, 58.51, 48.2, 262, 8.094, 2.968, 3.103, 3.100
2383, 1003.12, 58.51, 48.0, 278, 8.094, 3.006, 3.190, 3.174
2384, 1002.46, 58.51, 48.0, 296, 8.094, 2.980, 3.109, 3.135
2385, 1001.89, 58.51, 48.2, 312, 8.094, 2.993, 3.116, 3.190
2386, 1001.18, 58.51, 48.0, 331, 8.094, 3.003, 3.187, 3.161
2387, 1000.40, 58.51, 47.8, 353, 8.094, 2.993, 3.106, 3.142
2388, 999.77, 58.53, 47.8, 370, 8.094, 2.968, 3.096, 3.187
2389, 999.41, 58.51, 47.8, 380, 8.094, 2.968, 3.093, 3.103
2390, 998.88, 58.53, 47.8, 395, 8.094, 2.987, 3.106, 3.154
2391, 998.34, 58.53, 47.8, 410, 8.094, 2.948, 3.171, 3.109
2392, 997.72, 58.53, 47.8, 427, 8.094, 3.006, 3.200, 3.187
2393, 997.13, 58.53, 48.0, 443, 8.094, 2.980, 3.106, 3.142
2394, 996.61, 58.53, 48.2, 458, 8.094, 2.974, 3.096, 3.077
2395, 996.00, 58.53, 48.2, 475, 8.094, 2.993, 3.187, 3.174
2396, 995.49, 58.53, 48.2, 489, 8.094, 2.974, 3.100, 3.142
2397, 995.05, 58.53, 48.3, 501, 8.094, 2.974, 3.103, 3.167
2398, 994.71, 58.53, 48.3, 511, 8.094, 2.955, 3.093, 3.100
2399, 994.14, 58.53, 48.5, 526, 8.094, 2.968, 3.174, 3.142
2400, 993.61, 58.53, 48.5, 541, 8.094, 2.961, 3.171, 3.116
2401, 993.10, 58.55, 48.5, 555, 8.094, 2.935, 3.084, 3.096
2402, 992.52, 58.53, 48.5, 571, 8.094, 2.968, 3.103, 3.148
2403, 991.98, 58.53, 48.5, 586, 8.094, 2.958, 3.171, 3.138
2404, 991.44, 58.53, 48.5, 601, 8.094, 2.993, 3.183, 3.164
2405, 990.93, 58.55, 48.7, 616, 8.094, 2.961, 3.109, 3.167
2406, 990.36, 58.55, 48.7, 631, 8.094, 2.961, 3.174, 3.122
2407, 990.03, 58.55, 48.7, 641, 8.094, 2.955, 3.090, 3.096
2408, 989.47, 58.55, 48.7, 656, 8.094, 2.942, 3.174, 3.116
2409, 988.90, 58.55, 48.7, 672, 8.094, 2.935, 3.096, 3.093
2410, 988.32, 58.55, 48.9, 688, 8.094, 2.977, 3.200, 3.164
2411, 987.79, 58.55, 48.9, 703, 8.094, 2.968, 3.109, 3.142
2412, 987.24, 58.55, 48.9, 718, 8.094, 2.922, 3.084, 3.084
2413, 986.67, 58.55, 48.9, 734, 8.094, 2.993, 3.200, 3.171
2414, 986.14, 58.55, 48.7, 749, 8.094, 2.955, 3.103, 3.161
2415, 985.82, 58.55, 48.7, 758, 8.094, 3.013, 3.200, 3.174
2416, 985.26, 58.55, 48.7, 773, 8.094, 2.968, 3.103, 3.154
2417, 984.66, 58.55, 48.7, 790, 8.094, 2.968, 3.180, 3.106
2418, 984.05, 58.56, 48.7, 807, 8.094, 2.935, 3.084, 3.096
2419, 983.49, 58.56, 48.5, 823, 8.094, 2.968, 3.174, 3.135
2420, 982.94, 58.56, 48.7, 838, 8.094, 2.935, 3.096, 3.116
2421, 982.42, 58.56, 48.7, 853, 8.094, 2.935, 3.084, 3.183
2422, 981.86, 58.56, 48.5, 869, 8.094, 2.942, 3.174, 3.135
2423, 981.24, 58.56, 48.5, 886, 8.094, 2.935, 3.093, 3.116
2424, 980.92, 58.56, 48.7, 895, 8.094, 3.013, 3.119, 3.142
2425, 980.40, 58.56, 48.7, 910, 8.094, 2.935, 3.174, 3.093
2426, 979.85, 58.56, 48.7, 925, 8.094, 2.935, 3.084, 3.080
2427, 979.28, 58.58, 48.9, 941, 8.094, 2.961, 3.103, 3.129
2428, 978.69, 58.58, 49.1, 958, 8.094, 2.942, 3.177, 3.103
2429, 978.15, 58.58, 49.1, 973, 8.094, 2.942, 3.084, 3.084
2430, 977.62, 58.58, 49.2, 988, 8.094, 2.929, 3.167, 3.096
2431, 977.08, 58.58, 49.4, 1003, 8.094, 2.932, 3.164, 3.064
2432, 976.53, 58.58, 49.4, 1018, 8.094, 2.929, 3.077, 3.071
2433, 976.16, 58.55, 49.6, 1029, 8.094, 3.000, 3.119, 3.161
2434, 975.62, 58.58, 49.8, 1044, 8.094, 2.955, 3.174, 3.096
2435, 975.06, 58.58, 50.0, 1060, 8.094, 2.948, 3.084, 3.096
2436, 974.49, 58.58, 50.0, 1076, 8.094, 2.929, 3.167, 3.103
2437, 973.94, 58.60, 50.1, 1091, 8.094, 2.929, 3.096, 3.096
2438, 973.34, 58.58, 50.1, 1108, 8.094, 2.977, 3.196, 3.161
2439, 972.71, 58.60, 50.1, 1126, 8.094, 2.961, 3.093, 3.145
2440, 972.24, 58.60, 50.1, 1139, 8.094, 2.922, 3.093, 3.077
2441, 971.97, 58.58, 50.1, 1147, 8.094, 2.974, 3.109, 3.122
2442, 971.39, 58.60, 50.1, 1163, 8.094, 2.955, 3.177, 3.096
2443, 970.74, 58.60, 50.1, 1182, 8.094, 2.929, 3.080, 3.064
2444, 970.13, 58.60, 50.0, 1199, 8.094, 2.935, 3.167, 3.077
2445, 969.61, 58.60, 49.6, 1214, 8.094, 2.916, 3.096, 3.084
2446, 969.10, 58.60, 49.6, 1228, 8.094, 2.968, 3.187, 3.142
2447, 968.58, 58.60, 49.2, 1243, 8.094, 2.932, 3.174, 3.109
2448, 968.01, 58.60, 49.2, 1259, 8.094, 2.922, 3.093, 3.071
2449, 967.45, 58.60, 49.1, 1275, 8.094, 2.977, 3.200, 3.142
2450, 967.14, 58.60, 48.9, 1284, 8.094, 2.977, 3.174, 3.106
2451, 966.62, 58.62, 48.7, 1298, 8.094, 2.935, 3.084, 3.084
2452, 966.07, 58.62, 48.7, 1314, 8.094, 2.935, 3.174, 3.096
2453, 965.50, 58.62, 48.7, 1330, 8.094, 2.922, 3.096, 3.096
2454, 964.96, 58.62, 48.5, 1345, 8.094, 2.968, 3.187, 3.161
2455, 964.38, 58.62, 48.3, 1362, 8.094, 2.942, 3.174, 3.109
2456, 963.85, 58.62, 48.3, 1377, 8.094, 2.929, 3.093, 3.103
2457, 963.34, 58.62, 48.2, 1391, 8.094, 2.935, 3.084, 3.084
2458, 963.01, 58.62, 48.2, 1401, 8.094, 2.961, 3.113, 3.142
2459, 962.48, 58.62, 48.2, 1416, 8.094, 2.980, 3.187, 3.132
2460, 961.91, 58.64, 48.0, 1432, 8.094, 2.974, 3.200, 3.132
2461, 961.29, 58.64, 47.8, 1450, 8.094, 2.942, 3.103, 3.119
2462, 960.74, 58.64, 47.8, 1466, 8.094, 2.980, 3.187, 3.142
2463, 960.29, 58.64, 47.6, 1478, 8.094, 2.974, 3.200, 3.142
2464, 959.74, 58.64, 47.6, 1494, 8.094, 2.922, 3.161, 3.109
2465, 959.17, 58.65, 47.4, 1510, 8.094, 2.916, 3.096, 3.071
2466, 958.67, 58.65, 47.4, 1525, 8.094, 2.968, 3.193, 3.132
2467, 958.38, 58.64, 47.4, 1533, 8.094, 2.974, 3.116, 3.142
2468, 957.78, 58.65, 47.3, 1550, 8.094, 2.993, 3.196, 3.151
2469, 957.26, 58.65, 47.3, 1565, 8.094, 2.968, 3.196, 3.154
2470, 956.77, 58.65, 47.3, 1579, 8.094, 2.942, 3.103, 3.125
2471, 956.23, 58.65, 47.1, 1594, 8.094, 2.916, 3.096, 3.096
2472, 955.65, 58.65, 46.9, 1611, 8.094, 2.968, 3.200, 3.148
2473, 955.15, 58.65, 46.9, 1625, 8.094, 2.948, 3.109, 3.122
2474, 954.61, 58.65, 46.9, 1641, 8.094, 2.922, 3.093, 3.096
2475, 953.98, 58.65, 46.9, 1659, 8.094, 2.948, 3.180, 3.116
2476, 953.65, 58.65, 46.7, 1669, 8.094, 2.968, 3.103, 3.109
2477, 953.08, 58.65, 46.5, 1685, 8.094, 2.971, 3.183, 3.109
2478, 952.62, 58.65, 46.5, 1698, 8.094, 2.964, 3.200, 3.132
2479, 952.01, 58.67, 46.5, 1716, 8.094, 2.968, 3.106, 3.103
2480, 951.37, 58.67, 46.4, 1734, 8.094, 2.910, 3.093, 3.058
2481, 950.87, 58.67, 46.4, 1748, 8.094, 2.971, 3.196, 3.129
2482, 950.42, 58.67, 46.4, 1761, 8.094, 2.942, 3.171, 3.077
2483, 949.81, 58.67, 46.4, 1779, 8.094, 2.910, 3.096, 3.058
2484, 949.19, 58.67, 46.4, 1796, 8.094, 2.942, 3.174, 3.038
2485, 948.90, 58.69, 46.2, 1805, 8.094, 2.961, 3.113, 3.145
2486, 948.34, 58.69, 46.2, 1821, 8.094, 2.971, 3.196, 3.132
2487, 947.64, 58.69, 46.0, 1841, 8.094, 2.942, 3.106, 3.116
2488, 947.03, 58.69, 46.0, 1859, 8.094, 2.932, 3.093, 3.122
2489, 946.55, 58.69, 45.8, 1873, 8.094, 2.968, 3.183, 3.113
2490, 945.96, 58.69, 45.8, 1890, 8.094, 2.968, 3.200, 3.142
2491, 945.36, 58.69, 45.8, 1907, 8.094, 2.961, 3.113, 3.154
2492, 944.76, 58.69, 45.6, 1924, 8.094, 2.948, 3.171, 3.103
2493, 944.21, 58.69, 45.6, 1940, 8.094, 2.935, 3.171, 3.045
2494, 943.91, 58.69, 45.6, 1949, 8.094, 2.935, 3.167, 3.058
2495, 943.38, 58.71, 45.6, 1964, 8.094, 2.968, 3.183, 3.103
2496, 942.83, 58.71, 45.8, 1980, 8.094, 2.922, 3.096, 3.093
2497, 942.18, 58.69, 46.0, 1999, 8.094, 2.974, 3.116, 3.106
2498, 941.62, 58.71, 46.0, 2015, 8.094, 2.916, 3.167, 3.071
2499, 941.09, 58.71, 46.2, 2030, 8.094, 2.968, 3.183, 3.093
2500, 940.53, 58.71, 46.4, 2047, 8.094, 2.961, 3.116, 3.103
2501, 940.20, 58.71, 46.4, 2056, 8.094, 2.948, 3.174, 3.084
2502, 939.64, 58.73, 46.5, 2073, 8.094, 2.929, 3.090, 3.071
2503, 939.09, 58.73, 46.9, 2089, 8.094, 2.987, 3.119, 3.151
2504, 938.55, 58.73, 47.1, 2104, 8.094, 2.910, 3.167, 3.058
2505, 938.01, 58.73, 47.3, 2120, 8.094, 2.968, 3.200, 3.142
2506, 937.49, 58.73, 47.3, 2135, 8.094, 2.968, 3.109, 3.096
2507, 936.97, 58.73, 47.4, 2150, 8.094, 2.935, 3.106, 3.142
2508, 936.42, 58.74, 47.4, 2166, 8.094, 2.910, 3.093, 3.058
2509, 936.08, 58.73, 47.6, 2176, 8.094, 2.997, 3.122, 3.109
2510, 935.58, 58.73, 47.8, 2191, 8.094, 2.935, 3.167, 3.038
2511, 935.09, 58.73, 47.8, 2205, 8.094, 2.971, 3.183, 3.113
2512, 934.46, 58.74, 48.0, 2223, 8.094, 2.948, 3.106, 3.064
2513, 933.66, 58.74, 48.2, 2247, 8.094, 2.935, 3.116, 3.135
2514, 932.82, 58.74, 48.2, 2271, 8.094, 2.948, 3.183, 3.093
2515, 932.00, 58.74, 48.2, 2295, 8.094, 2.961, 3.196, 3.109
2516, 931.33, 58.73, 48.2, 2315, 8.094, 2.951, 3.122, 3.109
2517, 930.79, 58.73, 47.8, 2331, 8.094, 2.910, 3.096, 3.058
2518, 930.43, 58.73, 47.4, 2341, 8.094, 2.993, 3.122, 3.122
2519, 929.86, 58.74, 47.3, 2358, 8.094, 2.948, 3.116, 3.154
2520, 929.28, 58.74, 47.1, 2375, 8.094, 2.922, 3.096, 3.080
2521, 928.59, 58.74, 46.9, 2395, 8.094, 2.968, 3.200, 3.135
2522, 927.82, 58.74, 46.7, 2418, 8.094, 2.913, 3.167, 3.071
2523, 927.03, 58.74, 46.5, 2441, 8.094, 2.916, 3.096, 3.058
2524, 926.20, 58.74, 46.5, 2465, 8.094, 2.929, 3.093, 3.061
2525, 925.47, 58.74, 46.5, 2487, 8.094, 2.948, 3.106, 3.106
2526, 924.98, 58.74, 46.5, 2501, 8.094, 2.916, 3.161, 3.045
2527, 924.66, 58.74, 46.5, 2510, 8.094, 2.935, 3.096, 3.051
2528, 923.84, 58.74, 46.4, 2535, 8.094, 2.913, 3.174, 3.096
2529, 923.03, 58.76, 46.4, 2558, 8.094, 2.935, 3.174, 3.071
2530, 922.28, 58.78, 46.4, 2580, 8.094, 2.968, 3.183, 3.096
2531, 921.91, 58.76, 46.4, 2591, 8.094, 2.961, 3.113, 3.096
2532, 921.37, 58.76, 46.4, 2607, 8.094, 2.942, 3.116, 3.113
2533, 920.69, 58.78, 46.4, 2627, 8.094, 2.910, 3.084, 3.038
2534, 920.17, 58.78, 46.4, 2643, 8.094, 2.955, 3.196, 3.116
2535, 919.67, 58.76, 46.4, 2658, 8.094, 2.980, 3.187, 3.096
2536, 919.31, 58.76, 46.5, 2668, 8.094, 2.980, 3.190, 3.116
2537, 918.46, 58.78, 46.5, 2693, 8.094, 2.955, 3.200, 3.138
2538, 917.56, 58.76, 46.5, 2720, 8.094, 2.932, 3.171, 3.074
2539, 916.71, 58.76, 46.4, 2745, 8.094, 2.961, 3.171, 3.071
2540, 915.85, 58.78, 46.4, 2770, 8.094, 2.929, 3.093, 3.058
2541, 914.95, 58.78, 46.4, 2797, 8.094, 2.961, 3.116, 3.109
2542, 914.08, 58.78, 46.4, 2823, 8.094, 2.929, 3.106, 3.109
2543, 913.22, 58.78, 46.5, 2848, 8.094, 2.968, 3.187, 3.096
2544, 912.34, 58.76, 46.4, 2875, 8.094, 2.935, 3.174, 3.051
2545, 911.93, 58.76, 46.0, 2887, 8.094, 2.935, 3.171, 3.058
2546, 911.48, 58.78, 45.8, 2900, 8.094, 2.964, 3.187, 3.093
2547, 910.90, 58.78, 45.6, 2917, 8.094, 2.961, 3.200, 3.119
2548, 910.10, 58.78, 45.5, 2941, 8.094, 2.948, 3.116, 3.132
2549, 909.29, 58.78, 45.3, 2965, 8.094, 2.916, 3.093, 3.058
2550, 908.71, 58.80, 45.1, 2983, 8.094, 2.968, 3.196, 3.119
2551, 908.28, 58.80, 44.9, 2995, 8.094, 2.897, 3.167, 3.058
2552, 907.58, 58.78, 44.7, 3016, 8.094, 2.974, 3.122, 3.122
2553, 906.92, 58.80, 44.6, 3036, 8.094, 2.935, 3.109, 3.096
2554, 906.65, 58.80, 44.6, 3044, 8.094, 2.961, 3.122, 3.132
2555, 906.26, 58.80, 44.4, 3056, 8.094, 2.916, 3.096, 3.080
2556, 905.73, 58.80, 44.2, 3072, 8.094, 2.935, 3.093, 3.058
2557, 905.10, 58.80, 44.4, 3091, 8.094, 2.910, 3.161, 3.071
2558, 904.56, 58.80, 44.2, 3107, 8.094, 2.919, 3.164, 3.045
2559, 904.06, 58.80, 44.0, 3122, 8.094, 2.974, 3.196, 3.142
2560, 903.54, 58.82, 44.0, 3137, 8.094, 2.955, 3.106, 3.096
2561, 903.17, 58.78, 44.0, 3148, 8.094, 2.964, 3.122, 3.122
2562, 902.68, 58.80, 43.8, 3163, 8.094, 2.929, 3.096, 3.042
2563, 902.19, 58.80, 43.8, 3178, 8.094, 2.929, 3.090, 3.045
2564, 901.63, 58.82, 43.7, 3195, 8.094, 2.910, 3.167, 3.067
2565, 901.08, 58.82, 43.7, 3211, 8.094, 2.929, 3.171, 3.038
2566, 900.61, 58.83, 43.5, 3225, 8.094, 2.922, 3.096, 3.035
2567, 900.12, 58.82, 43.5, 3240, 8.094, 2.968, 3.116, 3.064
2568, 899.54, 58.83, 43.3, 3257, 8.094, 2.926, 3.161, 3.019
2569, 898.86, 58.82, 43.3, 3278, 8.094, 2.910, 3.171, 3.093
2570, 898.57, 58.83, 43.1, 3287, 8.094, 2.942, 3.177, 3.113
