Time, Pressure, T_Int F, T_Ext F, Altitude f, Vin, AD0, AD1, AD2, UTC, Lat, N/S, Lon, E/W, Speed mph, Heading, GPS Altitude f, Valid
7520,73.46,19.42,-54.4,59508,7.068,1.904,1.994,1.959,152122,3511.7676, N,7848.6593, W,50.28,96.78,59064,1
7521,73.42,19.44,-54.4,59519,7.038,1.83,1.923,1.894,152123,3511.7663, N,7848.6447, W,49.558,95.38,59074,1
7522,73.39,19.42,-54.5,59527,7.094,1.933,2.007,1.994,152124,3511.7652, N,7848.6304, W,48.632,94.84,59087,1
7523,73.33,19.42,-54.9,59544,7.068,1.84,1.946,1.917,152125,3511.7641, N,7848.6161, W,48.654,95.6,59097,1
7524,73.29,19.42,-55.3,59556,7.038,1.83,1.917,1.894,152126,3511.7627, N,7848.6018, W,49.462,98.31,59110,1
7525,73.23,19.42,-55.4,59573,7.068,1.911,1.978,1.949,152127,3511.7607, N,7848.5874, W,50.192,101.12,59123,1
7526,73.2,19.4,-55.6,59581,7.055,1.853,1.946,1.917,152128,3511.7579, N,7848.573, W,49.932,105.23,59136,1
7527,73.17,19.42,-55.8,59590,7.094,1.853,1.952,1.923,152129,3511.7545, N,7848.5591, W,49.014,108.39,59146,1
7528,73.11,19.42,-55.8,59607,7.068,1.923,2.007,1.949,152130,3511.7509, N,7848.5455, W,48.538,107.18,59159,1
7529,73.06,19.42,-55.8,59621,7.068,1.856,1.936,1.907,152131,3511.7478, N,7848.5317, W,48.888,103.12,59172,1
7530,73.03,19.4,-55.8,59629,7.068,1.92,2.007,1.965,152132,3511.7453, N,7848.5176, W,49.364,100.71,59185,1
7531,72.97,19.4,-55.8,59646,7.068,1.911,1.994,1.952,152133,3511.7434, N,7848.5034, W,48.342,98.03,59195,1
7532,72.95,19.42,-56,59652,7.081,1.827,1.93,1.917,152134,3511.7419, N,7848.4896, W,46.248,96.86,59205,1
7533,72.9,19.4,-56.2,59666,7.081,1.891,1.981,1.962,152135,3511.7404, N,7848.4764, W,44.858,98.42,59215,1
7534,72.88,19.4,-56.3,59672,7.055,1.84,1.94,1.923,152136,3511.7386, N,7848.4633, W,45.342,99.98,59228,1
7535,72.81,19.4,-56.7,59692,7.068,1.84,1.962,1.92,152137,3511.7367, N,7848.4501, W,45.934,99.93,59241,1
7536,72.75,19.4,-56.9,59709,7.068,1.923,1.981,1.962,152138,3511.7346, N,7848.4368, W,45.976,101.33,59257,1
7537,72.71,19.4,-57.1,59720,7.068,1.856,1.917,1.911,152139,3511.7322, N,7848.4239, W,44.906,104.39,59267,1
7538,72.67,19.39,-57.2,59731,7.068,1.846,1.962,1.923,152140,3511.7293, N,7848.4114, W,43.31,106.11,59280,1
7539,72.62,19.4,-57.2,59746,7.068,1.901,1.988,1.946,152141,3511.7267, N,7848.3994, W,42.034,104,59293,1
7540,72.58,19.4,-57.2,59757,7.068,1.882,1.93,1.923,152142,3511.7247, N,7848.3874, W,41.862,98.92,59307,1
7541,72.52,19.4,-57.4,59774,7.068,1.894,1.978,1.962,152143,3511.7236, N,7848.3751, W,42.156,92.6,59320,1
7542,72.5,19.39,-57.6,59780,7.012,1.891,1.981,1.952,152144,3511.7234, N,7848.3627, W,42.468,89.37,59329,1
7543,72.45,19.39,-57.8,59794,7.068,1.84,1.933,1.911,152145,3511.7233, N,7848.3503, W,42.336,91.39,59343,1
7544,72.39,19.39,-58,59811,7.068,1.904,1.965,1.949,152146,3511.7226, N,7848.3379, W,42.422,96.24,59356,1
7545,72.32,19.39,-58.1,59831,7.055,1.859,1.911,1.911,152147,3511.7211, N,7848.3255, W,43.582,100.61,59369,1
7546,72.31,19.39,-58.1,59833,7.068,1.84,1.962,1.917,152148,3511.7188, N,7848.3128, W,45.302,103.99,59379,1
7547,72.27,19.39,-58.1,59845,7.038,1.917,1.994,1.962,152149,3511.7163, N,7848.2998, W,45.456,102.37,59389,1
7548,72.22,19.39,-58.1,59859,7.068,1.833,1.946,1.914,152150,3511.7144, N,7848.2869, W,43.898,98.59,59402,1
7549,72.17,19.39,-58.1,59873,7.068,1.904,1.975,1.959,152151,3511.7132, N,7848.2744, W,41.964,94.59,59418,1
7550,72.14,19.37,-58.1,59882,7.068,1.853,1.943,1.923,152152,3511.7128, N,7848.2624, W,39.976,90.62,59428,1
7551,72.09,19.39,-58.3,59896,7.068,1.846,1.936,1.904,152153,3511.7129, N,7848.2508, W,38.64,87.95,59441,1
7552,72.05,19.37,-58.5,59907,7.038,1.923,1.969,1.949,152154,3511.7131, N,7848.2394, W,39.244,90.13,59451,1
7553,71.99,19.35,-58.5,59924,7.025,1.898,2.004,1.965,152155,3511.7128, N,7848.2276, W,41.316,93.97,59464,1
7554,71.95,19.35,-58.7,59935,7.055,1.882,1.92,1.907,152156,3511.7119, N,7848.2153, W,43.088,96.22,59477,1
7555,71.91,19.37,-58.5,59947,7.068,1.911,1.988,1.969,152157,3511.7106, N,7848.2026, W,44.354,98.38,59490,1
7556,71.87,19.37,-58.3,59958,7.055,1.878,2.004,1.962,152158,3511.7089, N,7848.1895, W,45.48,100.06,59503,1
7557,71.81,19.37,-58.1,59975,7.025,1.853,1.933,1.901,152159,3511.707, N,7848.1764, W,45.306,100.24,59513,1
7558,71.79,19.37,-58,59981,7.068,1.827,1.94,1.904,152200,3511.7052, N,7848.1634, W,44.556,98.36,59526,1
7559,71.74,19.35,-57.6,59995,7.068,1.859,1.917,1.917,152201,3511.7039, N,7848.1506, W,43.586,96.42,59536,1
7560,71.68,19.37,-57.2,60012,7.068,1.865,1.943,1.911,152202,3511.7029, N,7848.1379, W,43.478,94.77,59549,1
7561,71.65,19.35,-57.1,60021,7.038,1.859,2.001,1.952,152203,3511.7022, N,7848.1251, W,43.764,92.76,59562,1
7562,71.64,19.35,-56.7,60024,7.068,1.885,1.975,1.946,152204,3511.7021, N,7848.1123, W,43.522,88.46,59572,1
7563,71.58,19.35,-56.3,60042,7.038,1.898,1.975,1.962,152205,3511.7025, N,7848.0997, W,42.858,86.65,59582,1
7564,71.54,19.35,-56,60054,7.081,1.862,1.923,1.904,152206,3511.7029, N,7848.0872, W,42.014,88.73,59595,1
7565,71.48,19.35,-55.6,60072,7.025,1.865,1.943,1.911,152207,3511.7027, N,7848.0749, W,42.142,93.31,59608,1
7566,71.45,19.35,-55.4,60081,7.038,1.84,1.949,1.923,152208,3511.7019, N,7848.0625, W,42.308,95.73,59625,1
7567,71.4,19.33,-55.3,60095,7.068,1.878,1.936,1.923,152209,3511.7008, N,7848.0502, W,41.992,96.4,59635,1
7568,71.37,19.35,-54.9,60104,7.038,1.898,1.988,1.969,152210,3511.6997, N,7848.0382, W,40.25,95.77,59648,1
7569,71.33,19.35,-54.7,60116,7.025,1.882,2.004,1.969,152211,3511.6989, N,7848.0267, W,38.142,92.98,59661,1
7570,71.29,19.35,-54.5,60128,7.068,1.904,1.975,1.885,152212,3511.6986, N,7848.0156, W,37.226,90.91,59671,1
7571,71.24,19.33,-54.4,60143,7.068,1.891,1.978,1.943,152213,3511.6987, N,7848.0046, W,38.03,87.92,59684,1
7572,71.2,19.33,-54.4,60155,7.038,1.846,1.911,1.875,152214,3511.6992, N,7847.9933, W,39.36,84.68,59694,1
7573,71.16,19.33,-54,60167,7.038,1.898,1.981,1.949,152215,3511.7001, N,7847.9816, W,40.328,83.74,59703,1
7574,71.14,19.33,-53.6,60173,7.068,1.911,1.985,1.962,152216,3511.7009, N,7847.9698, W,40.006,86.07,59717,1
7575,71.08,19.31,-53.3,60190,7.038,1.827,1.946,1.917,152217,3511.7013, N,7847.9583, W,39.068,89.15,59726,1
7576,71.03,19.33,-53.1,60205,7.081,1.891,1.969,1.943,152218,3511.7012, N,7847.9468, W,38.824,90.89,59740,1
7577,70.98,19.33,-52.9,60220,7.068,1.869,1.917,1.904,152219,3511.701, N,7847.9352, W,40.036,91.32,59753,1
7578,70.96,19.33,-52.7,60226,7.068,1.827,1.949,1.923,152220,3511.7007, N,7847.9232, W,41.684,91.73,59766,1
7579,70.93,19.31,-52.6,60235,7.068,1.914,1.975,1.93,152221,3511.7001, N,7847.9107, W,43.564,94.57,59776,1
7580,70.89,19.31,-52.2,60247,7.068,1.865,1.923,1.904,152222,3511.6991, N,7847.8979, W,44.056,95.57,59786,1
7581,70.84,19.31,-51.8,60262,7.068,1.885,1.969,1.946,152223,3511.6982, N,7847.8851, W,42.89,93.82,59795,1
7582,70.8,19.31,-51.7,60273,7.068,1.917,1.981,1.959,152224,3511.6979, N,7847.8727, W,41.616,89.48,59812,1
7583,70.74,19.31,-51.3,60291,7.081,1.843,1.943,1.901,152225,3511.6983, N,7847.8605, W,41.334,85.27,59825,1
7584,70.71,19.31,-50.9,60300,7.068,1.878,2.001,1.952,152226,3511.6994, N,7847.8483, W,42.29,81.72,59835,1
7585,70.65,19.31,-50.8,60318,7.068,1.911,1.975,1.943,152227,3511.7009, N,7847.8359, W,42.424,80.88,59845,1
7586,70.64,19.31,-50.2,60321,7.068,1.82,1.943,1.911,152228,3511.7023, N,7847.8236, W,42.202,83.54,59858,1
7587,70.59,19.3,-49.9,60336,7.055,1.917,1.975,1.943,152229,3511.7031, N,7847.8113, W,42.284,86.49,59871,1
7588,70.55,19.31,-49.1,60348,7.068,1.891,1.988,1.962,152230,3511.7034, N,7847.7988, W,42.784,90.13,59884,1
7589,70.48,19.3,-48.8,60368,7.038,1.82,1.936,1.885,152231,3511.703, N,7847.7861, W,43.702,93.92,59894,1
7590,70.46,19.3,-48.4,60374,7.038,1.898,2.014,2.007,152232,3511.7023, N,7847.7732, W,44.234,93.59,59907,1
7591,70.41,19.3,-48.1,60389,7.038,1.865,1.914,1.878,152233,3511.7019, N,7847.7601, W,44.908,90.79,59920,1
7592,70.36,19.3,-47.9,60404,7.068,1.911,1.988,1.969,152234,3511.7021, N,7847.7469, W,45.05,87.89,59936,1
7593,70.33,19.3,-47.9,60413,7.068,1.872,2.001,1.969,152235,3511.7029, N,7847.7337, W,45.212,83.98,59946,1
7594,70.28,19.3,-47.5,60428,7.068,1.891,1.959,1.933,152236,3511.7043, N,7847.7205, W,45.498,81.27,59959,1
7595,70.23,19.28,-47.2,60443,7.068,1.865,1.952,1.917,152237,3511.7059, N,7847.7073, W,45.416,81.05,59969,1
7596,70.19,19.3,-46.6,60455,7.068,1.917,1.975,1.969,152238,3511.7075, N,7847.694, W,45.706,82.87,59982,1
7597,70.14,19.3,-45.9,60469,7.068,1.814,1.946,1.911,152239,3511.7087, N,7847.6807, W,44.974,84.95,59995,1
7598,70.12,19.28,-45.4,60475,7.068,1.898,1.981,1.959,152240,3511.7093, N,7847.6678, W,43.524,88.21,60009,1
7599,70.09,19.28,-45,60484,7.068,1.904,1.962,1.936,152241,3511.7093, N,7847.6553, W,41.58,91.82,60018,1
7600,70.03,19.28,-44.6,60502,7.068,1.856,1.923,1.904,152242,3511.709, N,7847.6432, W,40.648,92.47,60028,1
7601,70,19.28,-44.5,60511,7.068,1.904,1.981,1.962,152243,3511.7088, N,7847.6311, W,41.22,89.87,60041,1
7602,69.94,19.28,-44.1,60529,7.055,1.923,1.988,1.988,152244,3511.7091, N,7847.6188, W,42.424,87.17,60055,1
7603,69.91,19.28,-43.7,60538,7.068,1.843,1.949,1.917,152245,3511.7098, N,7847.6063, W,43.066,85.19,60068,1
7604,69.88,19.26,-43.6,60546,7.038,1.882,2.004,1.981,152246,3511.7109, N,7847.5937, W,43.256,82.9,60078,1
7605,69.84,19.28,-42.8,60558,7.055,1.875,1.917,1.878,152247,3511.7122, N,7847.581, W,43.688,82.29,60087,1
7606,69.83,19.28,-42.3,60561,7.055,1.833,1.969,1.936,152248,3511.7136, N,7847.5681, W,44.692,83.53,60097,1
7607,69.76,19.26,-41.8,60582,7.068,1.911,1.988,1.981,152249,3511.7146, N,7847.5549, W,45.322,84.87,60104,1
7608,69.73,19.26,-41,60591,7.068,1.843,1.94,1.901,152250,3511.7155, N,7847.5417, W,44.914,85.51,60117,1
7609,69.68,19.26,-40.5,60606,7.055,1.898,1.975,1.952,152251,3511.7162, N,7847.5287, W,43.46,87.53,60130,1
7610,69.67,19.26,-40,60609,7.038,1.917,1.975,1.969,152252,3511.7163, N,7847.5163, W,40.73,91.01,60140,1
7611,69.62,19.26,-39.6,60624,7.055,1.84,1.936,1.872,152253,3511.7158, N,7847.5045, W,39.306,94.62,60150,1
7612,69.56,19.24,-39.4,60641,7.038,1.872,1.923,1.898,152254,3511.715, N,7847.493, W,39.122,94.11,60163,1
7613,69.5,19.24,-39.2,60659,7.068,1.904,1.988,1.972,152255,3511.7146, N,7847.4813, W,40.24,90.7,60176,1
7614,69.48,19.24,-39.1,60665,7.068,1.92,1.985,1.959,152256,3511.7148, N,7847.4693, W,41.98,86.71,60189,1
7615,69.44,19.26,-38.7,60677,7.038,1.891,1.985,1.962,152257,3511.7157, N,7847.4567, W,43.884,83.27,60199,1
7616,69.41,19.24,-38.3,60686,7.068,1.917,1.962,1.94,152258,3511.7171, N,7847.4438, W,44.358,82.15,60209,1
7617,69.37,19.17,-37.8,60698,7.068,1.853,1.962,1.933,152259,3511.7184, N,7847.4311, W,42.742,83.47,60222,1
7618,69.31,19.22,-37.1,60716,7.068,1.923,2.001,1.962,152300,3511.7192, N,7847.4188, W,41.108,86.82,60235,1
7619,69.27,19.22,-36.4,60728,7.068,1.875,1.975,1.933,152301,3511.7193, N,7847.4067, W,40.396,91.57,60245,1
7620,69.24,19.22,-36,60736,7.055,1.862,1.952,1.885,152302,3511.7186, N,7847.3949, W,40.12,96.31,60255,1
7621,69.2,19.22,-35.8,60748,7.055,1.84,1.949,1.914,152303,3511.7173, N,7847.383, W,40.62,98.3,60265,1
7622,69.15,19.22,-35.6,60763,7.038,1.865,1.943,1.904,152304,3511.7159, N,7847.3711, W,40.824,96.36,60274,1
7623,69.13,19.22,-35.5,60769,7.068,1.878,1.991,1.975,152305,3511.7151, N,7847.359, W,41.764,93.42,60287,1
7624,69.08,19.22,-35.1,60784,7.068,1.862,1.94,1.894,152306,3511.7147, N,7847.3465, W,43.5,90.57,60301,1
7625,69.04,19.22,-35.1,60796,7.038,1.82,1.943,1.904,152307,3511.7147, N,7847.3334, W,45.248,88.92,60310,1
7626,68.99,19.22,-34.7,60811,7.068,1.862,1.936,1.904,152308,3511.7148, N,7847.3201, W,45.546,89.74,60324,1
7627,68.95,19.22,-34.4,60822,7.055,1.878,1.991,1.975,152309,3511.7145, N,7847.3068, W,44.538,92.64,60333,1
7628,68.91,19.21,-34.2,60834,7.038,1.878,1.933,1.878,152310,3511.7137, N,7847.2941, W,42.632,95.72,60347,1
7629,68.88,19.22,-33.8,60843,7.055,1.917,1.988,1.969,152311,3511.7125, N,7847.282, W,40.046,97.76,60360,1
7630,68.84,19.22,-33.7,60855,7.068,1.865,1.94,1.904,152312,3511.7112, N,7847.2707, W,37.162,97.65,60366,1
7631,68.82,19.22,-33.3,60861,7.068,1.865,1.994,1.975,152313,3511.7102, N,7847.26, W,36.566,94.88,60376,1
7632,68.78,19.21,-32.9,60873,7.055,1.872,1.946,1.917,152314,3511.7097, N,7847.249, W,38.194,91.4,60389,1
7633,68.72,19.21,-32.4,60891,7.068,1.872,1.917,1.875,152315,3511.7096, N,7847.2375, W,40.1,89.69,60402,1
7634,68.71,19.21,-31.9,60894,7.038,1.891,2.001,1.975,152316,3511.7097, N,7847.2255, W,41.326,88.89,60412,1
7635,68.66,19.21,-31.1,60909,7.038,1.859,1.962,1.936,152317,3511.7101, N,7847.2133, W,42.466,86.7,60425,1
7636,68.62,19.21,-30.6,60920,7.068,1.872,1.988,1.962,152318,3511.7109, N,7847.2008, W,42.614,84.02,60435,1
7637,68.58,19.21,-30.2,60932,7.038,1.859,1.917,1.904,152319,3511.712, N,7847.1885, W,41.888,83.51,60448,1
7638,68.55,19.21,-29.7,60941,7.055,1.898,2.001,1.975,152320,3511.7131, N,7847.1765, W,40.16,84.02,60458,1
7639,68.49,19.21,-29.2,60959,7.068,1.853,1.962,1.956,152321,3511.714, N,7847.1649, W,39.358,84.19,60471,1
7640,68.45,19.19,-28.4,60971,7.068,1.917,1.981,1.911,152322,3511.715, N,7847.1534, W,39.506,83.65,60484,1
7641,68.41,19.19,-27.9,60983,7.038,1.846,1.949,1.936,152323,3511.7163, N,7847.1419, W,39.566,81.02,60494,1
7642,68.39,19.19,-27.5,60989,7.038,1.865,1.943,1.898,152324,3511.7178, N,7847.1305, W,39.064,80,60501,1
7643,68.36,19.19,-27.2,60998,7.068,1.904,1.985,1.952,152325,3511.7194, N,7847.1194, W,37.91,80.57,60514,1
7644,68.3,19.19,-26.6,61016,7.038,1.853,1.952,1.949,152326,3511.7207, N,7847.1084, W,38.106,82.52,60524,1
7645,68.26,19.17,-26.1,61029,7.068,1.917,1.981,1.917,152327,3511.7219, N,7847.0971, W,39.304,82.72,60537,1
7646,68.24,19.19,-25.4,61035,7.055,1.82,1.927,1.904,152328,3511.7231, N,7847.0853, W,41.6,83.6,60547,1
7647,68.18,19.19,-24.7,61053,7.038,1.904,1.994,1.962,152329,3511.7241, N,7847.0729, W,43.654,85.51,60560,1
7648,68.16,19.19,-24.3,61060,7.038,1.904,1.981,1.952,152330,3511.7247, N,7847.06, W,44.074,87.46,60570,1
7649,68.14,19.17,-24.3,61066,7.038,1.901,1.998,1.927,152331,3511.7251, N,7847.0473, W,42.866,87.99,60579,1
7650,68.09,19.17,-23.9,61081,7.068,1.872,1.988,1.988,152332,3511.7257, N,7847.0349, W,41.57,85.52,60589,1
7651,68.05,19.17,-23.9,61094,7.038,1.833,1.92,1.904,152333,3511.7268, N,7847.0229, W,40.448,81.65,60602,1
7652,68,19.17,-23.8,61110,7.068,1.904,1.988,1.949,152334,3511.7285, N,7847.0114, W,39.172,77.82,60616,1
7653,67.97,19.17,-23.4,61119,7.068,1.878,1.981,1.959,152335,3511.7306, N,7847.0005, W,37.428,76.53,60625,1
7654,67.91,19.17,-23.2,61138,7.038,1.885,1.975,1.933,152336,3511.7326, N,7846.9898, W,36.94,78.09,60639,1
7655,67.85,19.17,-22.9,61156,7.055,1.865,1.981,1.994,152337,3511.7342, N,7846.9788, W,38.616,81.39,60655,1
7656,67.82,19.17,-22.5,61166,7.068,1.833,1.917,1.904,152338,3511.7354, N,7846.9671, W,42.014,83.62,60665,1
7657,67.8,19.15,-22,61172,7.038,1.93,1.988,1.952,152339,3511.7363, N,7846.9543, W,45.18,86.15,60678,1
7658,67.77,19.15,-21.8,61181,7.055,1.904,1.985,1.952,152340,3511.737, N,7846.9411, W,45.264,86.58,60688,1
7659,67.71,19.15,-21.8,61200,7.068,1.853,1.949,1.94,152341,3511.7378, N,7846.9282, W,42.564,84.97,60701,1
7660,67.67,19.15,-22,61212,7.055,1.859,1.988,1.962,152342,3511.7389, N,7846.9163, W,39.228,82.28,60714,1
7661,67.64,19.13,-22.1,61222,7.038,1.84,1.93,1.904,152343,3511.7405, N,7846.9054, W,36.51,78.18,60727,1
7662,67.61,19.15,-22.5,61231,7.068,1.904,2.001,1.962,152344,3511.7427, N,7846.8951, W,35.826,73.98,60740,1
7663,67.54,19.15,-22.5,61253,7.055,1.878,1.969,1.943,152345,3511.7451, N,7846.8849, W,36.582,74.21,60750,1
7664,67.51,19.15,-22.3,61262,7.038,1.83,1.943,1.946,152346,3511.7475, N,7846.8744, W,37.98,75.66,60763,1
7665,67.48,19.13,-22,61272,7.068,1.875,1.988,1.988,152347,3511.7496, N,7846.8635, W,38.422,77.67,60776,1
7666,67.44,19.13,-21.4,61284,7.055,1.833,1.923,1.904,152348,3511.7517, N,7846.8525, W,38.626,77.44,60786,1
7667,67.4,19.13,-21.1,61296,7.068,1.846,1.93,1.901,152349,3511.7539, N,7846.8414, W,39.576,75.62,60796,1
7668,67.38,19.13,-21.1,61303,7.038,1.911,1.975,1.952,152350,3511.7564, N,7846.8299, W,41.994,74.77,60806,1
7669,67.35,19.12,-20.7,61312,7.055,1.859,1.93,1.936,152351,3511.7592, N,7846.8177, W,44.714,74.78,60816,1
7670,67.31,19.13,-20.3,61324,7.055,1.853,1.936,1.904,152352,3511.762, N,7846.8048, W,46.024,76.5,60826,1
7671,67.27,19.13,-20,61337,7.038,1.827,1.923,1.904,152353,3511.7644, N,7846.7919, W,44.096,77.85,60839,1
7672,67.23,19.13,-19.8,61349,7.055,1.917,2.007,1.965,152354,3511.7663, N,7846.7797, W,41.118,79.84,60852,1
7673,67.18,19.12,-19.3,61365,7.055,1.878,1.972,1.949,152355,3511.7678, N,7846.7681, W,38.908,81.61,60865,1
7674,67.13,19.12,-19.3,61381,7.038,1.843,1.949,1.917,152356,3511.769, N,7846.7569, W,38.21,83.77,60878,1
7675,67.09,19.12,-19.4,61393,7.055,1.859,1.93,1.878,152357,3511.7699, N,7846.7456, W,39.154,84.37,60891,1
7676,67.04,19.12,-19.6,61409,7.068,1.882,1.988,1.969,152358,3511.771, N,7846.734, W,40.55,82.2,60904,1
7677,67,19.1,-19.8,61421,7.068,1.846,1.936,1.904,152359,3511.7727, N,7846.7221, W,42.244,77.96,60921,1
7678,66.94,19.12,-20,61440,7.038,1.885,1.975,1.943,152400,3511.7753, N,7846.7097, W,44.496,73.65,60934,1
7679,66.91,19.1,-20.2,61449,7.068,1.846,1.927,1.888,152401,3511.7786, N,7846.6969, W,47.218,70.97,60944,1
7680,66.87,19.1,-20.2,61462,7.055,1.917,1.972,1.946,152402,3511.7823, N,7846.6836, W,48.734,72.64,60953,1
7681,66.81,19.08,-20.3,61480,7.055,1.891,1.985,1.959,152403,3511.7853, N,7846.67, W,47.574,76.53,60967,1
7682,66.77,19.1,-20.3,61493,7.068,1.859,1.956,1.927,152404,3511.7877, N,7846.6567, W,44.878,78.48,60983,1
7683,66.74,19.1,-20.3,61502,7.068,1.923,1.988,1.962,152405,3511.7899, N,7846.6443, W,42.05,77.8,60996,1
7684,66.7,19.1,-20.3,61515,7.038,1.865,1.949,1.904,152406,3511.7922, N,7846.6327, W,39.038,75.78,61006,1
7685,66.65,19.08,-20.3,61530,7.055,1.859,1.943,1.911,152407,3511.7945, N,7846.6217, W,38.394,75.33,61016,1
7686,66.6,19.1,-20.7,61546,7.038,1.878,1.969,1.949,152408,3511.7969, N,7846.6105, W,40.828,76.83,61029,1
7687,66.58,19.08,-21.1,61552,7.038,1.846,1.917,1.901,152409,3511.7991, N,7846.5983, W,44.43,77.92,61042,1
7688,66.53,19.08,-21.4,61567,7.038,1.904,1.981,1.962,152410,3511.8015, N,7846.585, W,47.846,78.21,61055,1
7689,66.5,19.08,-21.8,61577,7.055,1.891,1.975,1.94,152411,3511.8039, N,7846.5708, W,51.246,77.93,61065,1
7690,66.47,19.08,-22,61586,7.038,1.891,1.994,1.917,152412,3511.8065, N,7846.5561, W,51.268,77.85,61075,1
7691,66.42,19.08,-22.1,61602,7.055,1.885,1.988,1.969,152413,3511.809, N,7846.5418, W,48.148,78.35,61085,1
7692,66.38,19.08,-22.5,61614,7.068,1.872,1.917,1.888,152414,3511.8111, N,7846.5284, W,44.752,80.01,61098,1
7693,66.33,19.08,-22.5,61630,7.038,1.898,1.975,1.949,152415,3511.8129, N,7846.5156, W,43.516,80.24,61111,1
7694,66.31,19.06,-22.5,61636,7.055,1.865,1.985,1.959,152416,3511.8149, N,7846.5031, W,43.294,77.64,61121,1
7695,66.26,19.08,-22.5,61652,7.055,1.898,1.994,1.923,152417,3511.8174, N,7846.4907, W,43.468,73.89,61131,1
7696,66.23,19.08,-22.7,61661,7.038,1.882,1.994,1.985,152418,3511.8204, N,7846.4785, W,43.084,72.24,61144,1
7697,66.19,19.06,-23,61673,7.055,1.83,1.927,1.907,152419,3511.8234, N,7846.4662, W,43.784,74.78,61154,1
7698,66.15,19.06,-23.4,61686,7.038,1.92,1.975,1.959,152420,3511.8259, N,7846.4535, W,45.256,78.2,61167,1
7699,66.11,19.06,-23.9,61698,7.055,1.894,1.981,1.949,152421,3511.8282, N,7846.4401, W,47.798,78.3,61180,1
7700,66.07,19.06,-24.3,61711,7.055,1.894,2.001,1.933,152422,3511.8309, N,7846.4259, W,51.216,76.62,61190,1
7701,66.04,19.06,-24.7,61720,7.055,1.885,1.994,1.994,152423,3511.8339, N,7846.4109, W,53.506,76.06,61200,1
7702,66.01,19.04,-25.4,61729,7.038,1.872,1.92,1.891,152424,3511.8369, N,7846.3958, W,52.246,77.55,61213,1
7703,65.97,19.06,-25.9,61742,7.068,1.907,1.975,1.959,152425,3511.8393, N,7846.3812, W,48.994,80.28,61226,1
7704,65.92,19.06,-26.5,61758,7.038,1.878,1.975,1.943,152426,3511.8413, N,7846.3674, W,45.884,79.64,61239,1
7705,65.88,19.06,-26.8,61770,7.025,1.904,1.994,1.923,152427,3511.8435, N,7846.3546, W,43.032,76.64,61249,1
7706,65.86,19.04,-26.8,61776,7.055,1.885,1.994,1.988,152428,3511.8461, N,7846.3424, W,42.428,74.57,61259,1
7707,65.83,19.04,-26.6,61786,7.038,1.824,1.936,1.911,152429,3511.8487, N,7846.3301, W,43.972,76.27,61272,1
7708,65.77,19.04,-26.5,61804,7.068,1.891,1.969,1.946,152430,3511.851, N,7846.3171, W,46.044,79.45,61285,1
7709,65.73,19.04,-26.1,61817,7.038,1.804,1.93,1.933,152431,3511.8529, N,7846.3034, W,48.22,81.12,61298,1
7710,65.7,19.03,-26.1,61826,7.068,1.836,1.927,1.936,152432,3511.8548, N,7846.289, W,51.386,80.62,61308,1
7711,65.66,19.04,-25.7,61839,7.055,1.872,1.988,1.949,152433,3511.8571, N,7846.2739, W,53.476,79.36,61318,1
7712,65.64,19.04,-25.7,61845,7.038,1.827,1.936,1.904,152434,3511.8594, N,7846.2586, W,52.574,79.57,61327,1
7713,65.61,19.03,-25.7,61854,7.038,1.917,1.981,1.927,152435,3511.8614, N,7846.2436, W,50.688,81.37,61341,1
7714,65.54,19.03,-25.7,61876,7.068,1.894,1.981,1.952,152436,3511.8631, N,7846.2292, W,48.788,82.49,61354,1
7715,65.5,19.03,-25.7,61888,7.038,1.83,1.93,1.93,152437,3511.8646, N,7846.2152, W,47.194,82.05,61364,1
7716,65.47,19.03,-25.9,61898,7.055,1.853,1.933,1.898,152438,3511.8662, N,7846.2019, W,44.244,80.71,61377,1
7717,65.46,19.03,-25.7,61901,7.068,1.878,1.985,1.959,152439,3511.8677, N,7846.1893, W,43.11,81.65,61387,1
7718,65.41,19.01,-25.7,61916,7.038,1.84,1.936,1.904,152440,3511.8692, N,7846.1766, W,44.33,82.46,61396,1
7719,65.37,19.01,-25.6,61929,7.025,1.888,1.969,1.949,152441,3511.8705, N,7846.1634, W,46.282,82.9,61406,1
7720,65.32,19.01,-25.6,61944,7.068,1.83,1.904,1.917,152442,3511.872, N,7846.1498, W,47.88,81.74,61419,1
7721,65.3,19.01,-25.6,61951,7.068,1.927,1.975,1.94,152443,3511.8739, N,7846.1356, W,50.55,80.05,61432,1
7722,65.26,19.01,-25.7,61963,7.038,1.827,1.936,1.901,152444,3511.8761, N,7846.1206, W,53.376,79.6,61442,1
7723,65.22,19.01,-25.7,61976,7.025,1.865,1.933,1.891,152445,3511.8784, N,7846.1052, W,53.716,79.91,61455,1
7724,65.18,19.01,-25.7,61988,7.038,1.882,2.004,1.959,152446,3511.8805, N,7846.0901, W,51.52,81.12,61469,1
7725,65.13,19.01,-25.6,62004,7.038,1.833,1.933,1.904,152447,3511.8823, N,7846.0756, W,48.408,80.89,61482,1
7726,65.1,18.99,-25.6,62014,7.038,1.827,1.936,1.933,152448,3511.8842, N,7846.062, W,45.638,79.84,61495,1
7727,65.06,19.01,-25.6,62027,7.038,1.856,1.917,1.891,152449,3511.8863, N,7846.049, W,44.784,78.44,61505,1
